cleaned_text,sentiment,sentiment_score,source
positif thinking buat aplikasi buat server sisa buat rapat,neutral,0.9664018750190735,tiktok
coretax website baik indonesia sangat kagum amp aku dunia,positive,0.9958252906799316,twitter
kalah sama aplikasi judol,negative,0.999254047870636,tiktok
isi kode captcha centang nyata klik kirim lalu cek email sms masuk sesuai pilih tuju konfirmasi masuk link reset password sila buka link sebut buat kata sandi baru login coretax,neutral,0.9797959327697754,twitter
kalau email lupa centang hijau bagaimana solusi,neutral,0.6242060661315918,tiktok
sampai mas beliau kasi,negative,0.9978682994842529,tiktok
hai kak kakak milik npwp sendiri bayar pphtb guna npwp tsb kakak laku validasi ssp tsb mandiri akses website coretax mulai januari validasi ssp atas pphtb cont,neutral,0.9958779811859131,twitter
tuju skli bro,positive,0.9456173181533813,tiktok
awas nnti jemput orang ngupo,negative,0.9877663850784302,tiktok
kayak tau pake rapat lah,negative,0.5386956930160522,tiktok
kelas port rdp jangan port standar,negative,0.9423127174377441,tiktok
kata coretax bangun dana triliun lebih error mulu anjing bagi dana kalian korupsi bagaimana bangsatt hah anjing,negative,0.999427080154419,twitter
laku clear cache cookie browser guna guna mode incognito chrome private window mozilla firefox login coretax,neutral,0.9955077171325684,twitter
gua meriang ngerjain coretax,negative,0.9638845324516296,twitter
november ber apa ama ramai aktivasi akun coretax yuk kawanpajak informasi lengkap kawanpajak cek aktivasi akun coretax urus pajak makin relax,neutral,0.9626142978668213,twitter
jadi pakai,positive,0.8785621523857117,tiktok
sbg guna coretax emosi sama website ganggu mulu,negative,0.9990764856338501,twitter
halo mau isi mohon kembali pajak hutang coretax bagi nomor surat mohon pajak isi bagaimana,neutral,0.986629843711853,twitter
kakak login akun coretax kakak laku cetak ulang kartu npwp klik icon dokumen klik hasil dokumen klik unduh aksi tks dana,neutral,0.9988264441490173,twitter
begadang krna keluh coretax dtmbh website error ndatau bagaimana ditambh tugas deadline ngotak makan tiap hari esmelon ongkang,negative,0.9965492486953735,twitter
indikasi mark,neutral,0.994340181350708,tiktok
tag biar tau,neutral,0.9581380486488342,tiktok
iya tau bbrpa company pake,neutral,0.9831488132476807,tiktok
bangke coretax,negative,0.9618068337440491,twitter
surat terbit akun kakak terima informasi salah satu password kata sandi login akun coretax apabila hasil login akun coretax kartu npwp elektronik unduh menu portal dokumen hasil dokumen,neutral,0.9967736601829529,twitter
habis duit rakyat triliun zaman sri mulyani coretax masalah jalan audit total baca berita kini mudah nyaman download aplikasi inilahcom ios android inilahcom inilahdotcom,negative,0.7431516647338867,twitter
dengerin noh jenderal pajak yuk mumpung minggu kalau mau balik aplikasi mula banget penting benerin dulu aplikasi banggain,neutral,0.5173071026802063,tiktok
hai kak menu mohon kode otorisasi djp sertifikat digital akun coretax orang pribadi beda akun coretax badan kak sila login akun coretax lalu menu portal minta kode otorisasi sertifikat digital tks kika,neutral,0.9980595707893372,twitter
laillahaillah,positive,0.9261712431907654,tiktok
daftar nomor sama mail salah,negative,0.9540306925773621,tiktok
mudah apa kak kalau email lupa kantorr,neutral,0.9881064891815186,tiktok
wajar lah kan buat jalan,positive,0.8011441826820374,tiktok
aneh tiba tiba sekarang muncul app pajak ekspress lebih mudah akses bayar bulan,negative,0.9223840832710266,tiktok
ngapain mudah kalau sulit,negative,0.9986094236373901,tiktok
maaf kak mau tanya sekarang login coretax pakai autentikasi faktor kok coba kali kali email masuk kode verivikasinya kak,negative,0.591334342956543,twitter
geblek toefl mending ajar bahasa batak dapet proyek coretax bikin website tri jagain server judol,neutral,0.9223663210868835,twitter
mulai aktivasi akun hingga oleh kode otorisasi djp semua wajib laku dukung modernisasi sistem pajak indonesia aktivasi akun coretax urus pajak makin relax cek pandu lengkap,neutral,0.7331297397613525,twitter
cepett banget sat set jadi,negative,0.9964175224304199,tiktok
nyata gua emosi wajar kan sama coretax raymond chin sampe begini reaksi,negative,0.9975379705429077,tiktok
aju nppn aju lalu coretax lalu menu layan wajib pajak layan administrasi buat mohon layan administrasi pemberitahuan guna nppn,neutral,0.9986414313316345,twitter
aplikasi perintah asal jadi penting anggar proyek gede buat korupsi,negative,0.9985219836235046,tiktok
jadi cgpt versi baru lebih,neutral,0.9706502556800842,tiktok
oss amdalnet coretax gitugitu gasekalian pusing lihat,negative,0.9991164803504944,twitter
bayar pajak susah yaa bikin kesel target bayar geser usaha kan butuh waktu kerja yaa bukan mantengin aplikasi,negative,0.9478190541267395,tiktok
edukasi cakup materi buat kode otorisasi sertifikat digital buat bukti potong pajak hasil pph pasal elektronik sampai tahun pph lalu sistem coretax djp serta harap kuasa langkah langkah,neutral,0.9980714917182922,twitter
error mulu mau daftar,negative,0.9993919134140015,tiktok
jangan sampe bos besar nyuruh begini,negative,0.9940191507339478,tiktok
sama mau lapor pajak gagal terus sistem kata suruh reset password alhasil tetap,negative,0.9590470194816589,tiktok
juta buat coretax sisa jalan dinas gaji rapat,neutral,0.9829139113426208,tiktok
min lebih bayar ppn masa desember mau kompensasi masa februari kok nilai website efaktur muncul dasbor kompensasi coretax,negative,0.5101351737976074,twitter
buat aktivasi nungguin hari anjay,neutral,0.9978112578392029,tiktok
sering liat content creator agak malah sering yapping jelas yak wkwkkw mana banyak dukung bener website coretax cacat nginx sama cdn comparable lah argumen masuk blas,negative,0.9991199374198914,twitter
email tidam sesuai padahal sesuai,negative,0.9969615340232849,tiktok
waduh data data aman,negative,0.9979928731918335,tiktok
apabila belum pernah aju sket tahun lalu djp online sila guna sket djp online belum laku sebut perlu potong pphnya coretax kak,neutral,0.9977669715881348,twitter
kendala silang terus,neutral,0.9933417439460754,tiktok
asli cuma sisa korup,negative,0.9904435276985168,tiktok
pantes faktur pajak hampir bulan keluar keluar,negative,0.9985878467559814,tiktok
masuk kantong duit,negative,0.8156663775444031,tiktok
tiap coba buka koh,negative,0.9540778994560242,tiktok
coretax dulu dibenerin pak dana riset seret mau bikin deepseek,negative,0.9987208247184753,twitter
viralin sampe minimal fyp anak pur,neutral,0.9981626868247986,tiktok
negara kohona selalu keluar budget besar proyek hasil sesuai keluar,negative,0.997607946395874,tiktok
hai kak dapat kendala laku daftar online lalu coretax daftar npwp online laku lalu website sila pilih menu guna baru daftar sini kak apabila kakak alami,neutral,0.9886689782142639,twitter
lebih lho aju mudah lalu coretax djp lihat pandu yuk segera aju waktu lewat,neutral,0.9465374946594238,twitter
buka timeline coretax appetizer,neutral,0.9990519881248474,twitter
ooh makanya eror orang pegawai joget,negative,0.9985038042068481,tiktok
semangat komitmenkpk beneran rasa lewat buka kpk bahas kasus coretax bikin publik makin percaya,positive,0.9564980268478394,twitter
malah,negative,0.9721716642379761,tiktok
salur paling berapa,neutral,0.9654331207275391,tiktok
orang amerika budaya rapat hotel makan mewah tiap sesi rapat biaya kendara inap uang saku,negative,0.9395278096199036,tiktok
usaha cipta software coretax paling sukses peras djp harga kalau djp ngotot baik coretax malah tambah bayar upgrade,negative,0.9969205856323242,tiktok
tadi soft spoken sejak coretax brubah kang pukul,positive,0.9308638572692871,tiktok
indonesia ajar negara skandinavia bang jelas system pajak,negative,0.8660052418708801,tiktok
bagaimana cara lihat nomor npwp min website coretax beda kalau website lama email foto pdf nomor npwp coretak sama sekali mohon bantau,negative,0.8019536137580872,twitter
aplikasi korupsi oke,positive,0.9922073483467102,tiktok
down time mulu down time mulu kerja lembur kerja lembur gara gara coretax,negative,0.9991834759712219,tiktok
website coretax kagak ngitung dpp website sinkron sama invoice,negative,0.9986087679862976,twitter
urgensi dana mana kalau bikin copas model belah iya iya bakal paham terus biaya lebih coretax walah walah ampun,negative,0.9993908405303955,twitter
shell itudi tanam backdoor,neutral,0.9964415431022644,tiktok
buat biaya bikin coretax buat biaya makan healing,neutral,0.9123954772949219,tiktok
daftar coretax nama ibu kandung bilang salah cuihh terus anak siapa wwkwk,negative,0.9933502078056335,twitter
paling cuma masuk kantong pribadi,neutral,0.957851767539978,tiktok
buat bikin aplikasi gajih sisa begitu kira kira,negative,0.9876152276992798,tiktok
daftar emosi konyol memank negeri konoha lawak terus kerja,negative,0.9993143081665039,tiktok
kakak aju mohon pystt online lalu akun coretax wajib pajak nama cantum bukti bayar aju mohon kembali tata cara aju lihat laman ikut tks arat,neutral,0.997156023979187,twitter
hai kak mohon maaf atas ketidaknyamanannya atas kendala sebut sedang tangan tim kait mohon kenan coba kala kak akses coretax sila coba laku ikut laku clear cache cookies browser,neutral,0.9946744441986084,twitter
tanggal berapa bang temuin,negative,0.9930939674377441,tiktok
hai kak apabila mulai coretax memilki akun djp online email daftar djp online otomatis pakai coretax apabila data email coretax beda mungkin laku ubah data djp online,neutral,0.9742447733879089,twitter
tanya tiap divisi perintah punya web tuh bikin server sendiri urusin ama keminfo dijadiin satu,negative,0.984870970249176,tiktok
paham titip bang,negative,0.991134762763977,tiktok
bikin stress mikirin operasional kan,negative,0.998765230178833,tiktok
hai kak website laman daftar npwp kakak maksud laman apabila iya informasi resmi error kait daftar npwp lalu sistem coretax mohon sampai terang error tangkap layar atas kendala kakak,neutral,0.7147892117500305,twitter
klw dana lebih biar cpt efaktur pakai jalur bayar pilih percaya banyak gugel heran aplikasi efaktur lama sekarang lebih cpt approve makan hari kerja sinkron coretax mending benerin app efaktur lama baik buat cipta app efaktur lama,positive,0.9246174097061157,twitter
ada karya buat sadar satu tools coretax mana bukankah tuju kalian bikin coretax mudah urus paja,negative,0.8977177739143372,twitter
kabuuuuur,negative,0.9953210949897766,tiktok
bener penssaran uang tuh kmana plisss penasaram banget,positive,0.9891347885131836,tiktok
recommended bikin npwp satset langsung jadi cuma menit langsung jadi npwp good job harga murah sekali,positive,0.9987139701843262,tiktok
kalau buat kek mana cara ambil kartu npwp kak,neutral,0.9967201352119446,tiktok
masa biaya kaya gitu kalah sama server tiktok indonesia live video jam,negative,0.9745998382568359,tiktok
pak pur sama kayak sri mulyani,positive,0.9973217844963074,tiktok
baru dibuatin kak wiwin gercep hari jadi aaa maacii banyak kak bantuin sehat sehat banyakk rezeki,positive,0.9303346276283264,tiktok
markup liat,negative,0.9730895757675171,tiktok
hmm biasa vendor buat mau launcing karna memang sempurna memang minta dinasti punya duit suka minta dada karna memang laku sdm banyak mau showup,negative,0.9671636819839478,tiktok
kira jadi apa,negative,0.9856640100479126,tiktok
she,negative,0.5897974967956543,tiktok
coba spill kpk,positive,0.9053162932395935,tiktok
biasa informasi selalu tutup transfaran,negative,0.738936185836792,tiktok
yah coretax akses jelas mana tadi website pajak muter mulu gusti punya negara bisa nyusahin doang,negative,0.9994893074035645,twitter
muncul konsep masa ppn terbit coretax lawan transaksi muncul daftar keluar terbit kakak hubung helpdesk kpp telepon kring pajak live chat buat tiket melati,neutral,0.9983684420585632,twitter
audit harus,negative,0.997767448425293,tiktok
mending pake wordpress aja coretax,negative,0.9984387755393982,tiktok
lapor pajak masa desember website djp coretax,neutral,0.9989756345748901,twitter
infooo lokerrr,positive,0.9989374279975891,tiktok
gua minggu lebih nyoba daftar npwp sampe sekarang gabisa,negative,0.830521285533905,tiktok
akses coretax sila coba clear cookies cache browser guna lalu mohon sedia coba akses coretax guna private window incognito window browser tks dana,neutral,0.997050404548645,twitter
open buat npwp affiliate shopee alih hak jual beli syarat lamar kerja lengkap dokumen kerja lengkap dokumen bank langsung nomor bio yaa fee akhir npwp terbit data secured npwp coretax zonauang,neutral,0.9980970025062561,twitter
oknum,positive,0.8954436182975769,tiktok
mantap bang terus suara,positive,0.9992412328720093,tiktok
tebak cost infra,negative,0.9516342282295227,tiktok
sulit bangettt verifikasi kode nomor telepon,negative,0.9994115829467773,tiktok
hai kak kakak maksud akses coretax iya alamat website tsb sesuai mohon maaf atas ketidaknyamanannya apabila kakak alami kendala akses coretax kendala sila kakak,neutral,0.9868011474609375,twitter
coretax juta hasil cuma website lambat akses,negative,0.9709493517875671,twitter
kek website unri pas mau ngisi krs,neutral,0.9968467354774475,tiktok
taeekkk coretax make dana negara triliun gajelas gitu sama kayak pedulilindungin,negative,0.9993115663528442,twitter
kan potong lain paling buat aplikasi cuma juta,negative,0.9060032367706299,tiktok
sampe sekarang error muluuu,negative,0.9993630051612854,tiktok
tag presiden sich,negative,0.9972192049026489,tiktok
kok mahal btw tahu djp online ganti coretax,negative,0.998504638671875,tiktok
data email informasi beli otomatis tampil jual menginputkan npwp beli buat coretax,neutral,0.9970666766166687,twitter
mau bayar susah,negative,0.9908617734909058,tiktok
eror mulu eror mulu eror mulu,negative,0.9968998432159424,tiktok
makan dapet tender,positive,0.8490287661552429,tiktok
eror eror mulu eror terus prok prok prok,negative,0.9988779425621033,tiktok
feel speechless sama negara,positive,0.9833709001541138,tiktok
website banyak bug gitu,negative,0.9991273283958435,tiktok
heran orang pernah nolak mark harga handphone waktu beli banyak padahal waktu jual,negative,0.9963991641998291,tiktok
hai kak tampil faktur pajak keluar akun coretax kakak bulan iya lihat faktur pajak normal ganti sila pasti filter aktif sesuai masa tahun pajak faktur pajak normal sebut kak tks rwan,neutral,0.9833242297172546,twitter
tunggu tunggu bang ambil alih lah bang biar bener hehee,negative,0.8831104636192322,tiktok
kaum paling uji sabar guna coretax,neutral,0.9875670671463013,twitter
kalah sama situs jud,negative,0.9992282390594482,tiktok
apabila batal tsb muncul sistem coretax sila kakak aju tiket melati lalu helpdesk kpp layan telepon kring pajak live chat email adu dpt ditindaklanjuti tks fnto,neutral,0.9965291619300842,twitter
mas sengaja pake laptop ram biar buka,neutral,0.8329902291297913,tiktok
kemudian simpan faktur sila klik kredit kredit masuk apabila alami kendala rupa sila coba beberapa ikut akses coretax clear cookies and cache guna private window incognito window,neutral,0.9975211024284363,twitter
yakin kpk jagung kejat semua yakin mau audit,negative,0.9886137247085571,tiktok
cape bat,negative,0.9987961053848267,tiktok
konon tri nobat jadi menteri baik wkwkwk,neutral,0.9631762504577637,tiktok
halo selamat pagi malam akses website coretax mau lapor masa ppn bulan malam bapak ibu mohon bantu terimakasih,neutral,0.9894208908081055,twitter
apabila mohon sampai lalu coretax sila masuk laman coretax bayar formulir restitusi pajak sila laku isi data minta lengkap masuk dokumen dukung lalu klik submit tks gono,neutral,0.9961615800857544,twitter
buat apa,negative,0.9479528069496155,tiktok
sama app coretax cacat,negative,0.9977192282676697,twitter
sepuh perintah ganti semua baru negara maju,neutral,0.9652796387672424,tiktok
heran tuhh case orang pajak pdhl bagi suluh lohh sama orang pajak distribusi informasi coretax msih seluruh aplg distribusi warga indonesia kocak,negative,0.9687609672546387,tiktok
iya coretax payah banget,negative,0.9993820190429688,tiktok
kabar deepseek bikin ketar tir cuma paruh dana coretax,negative,0.8601934313774109,twitter
tpi memang situs perintah susah banget akses,negative,0.9982849955558777,tiktok
orang djp sepuh kalau tanya error coretax jawab sama ajar,negative,0.9898481965065002,tiktok
coretax prematur paksa terap akhir wajib pajak susah persis sama tuh paksa,negative,0.9993042945861816,tiktok
gabung family tax unit pasti akun coretax aktif cinta koneksi sejati mulai langkah kecil aktivasi cinta ngingetin rangga buat aktifin coretax masa,positive,0.7519864439964294,twitter
buat bro,negative,0.9973927736282349,tiktok
urus tahan aman rakyat sangat dukung prabowo urus ekonomi baik serah sama purbaya urus hukum baik prabowo cari menteri cakap punya integritas non parpol berani urus tani tambang ikan hutan teknologi serah sama teknorat non parpol jadi menteri prabowo presiden tinggal awas kerja menteri teknorat sebut indonesia maju,positive,0.8029558062553406,tiktok
hai kak kait sebut sila coba laku mohon lupa kata sandi lebih website coretax kak tks andy,neutral,0.996752917766571,twitter
wajib sampai pemberitahuan guna norma lebih lho aju mudah lalu coretax djp lihat pandu yuk segera aju waktu lewat,neutral,0.9913749098777771,twitter
semua sistem bumn sampah,negative,0.9982407093048096,tiktok
coretax djp semua kek monyet jelek banget busuk website shiballllllll,negative,0.999480664730072,twitter
hai kak bpnr wajib pajak luar negeri acu pasal per kait buat coretax sila sesuai tampil coretax pasti isi semua data wajib isi tks nan,neutral,0.9880004525184631,twitter
perintah mau lebih banyak duit denda,negative,0.9952375888824463,tiktok
hai kak kait format excel xml atas transaksi retail gunggung beda format maupun cara isi xml gunggung normal maupun betul kak format xml unduh tks arti,neutral,0.9963053464889526,twitter
masuk dompet masing masing,neutral,0.9339274168014526,tiktok
hadah coretax shibal ntuh mah aman kalau jam subuh doang,negative,0.9564887285232544,twitter
hai kak umum aktivasi akun coretax laku wajib pajak laksana hak wajib paja lalu coretax apabila belum kakak milik akun djp online pilih aktivasi akun wajib pajak masalah kak tks bira,neutral,0.994889497756958,twitter
daftar buat npwp dicoretax pajak lot gampang error terus kemarin daftar kaga mulu,negative,0.9981118440628052,tiktok
zaman jokowi parah mlh dilanjutin mkin parah,negative,0.9985476136207581,tiktok
hai kak kait tentu identitas npwp atur tentu resmi karyawan memang daftar wajib pajak akun coretax milik npwp tetap anjur daftar diri website,neutral,0.9956032037734985,twitter
kayak kasus ktp elektronik nanti,negative,0.9828839898109436,tiktok
kecil kak dana alat tulis sampe triliun,negative,0.7131829261779785,tiktok
pakeeeee nanyaaaa yaaaaa perutttt samaaa dompettt lah lagiiii,negative,0.9864464998245239,tiktok
dukung aksi tegas transparan kpk urus kasus coretax wujud komitmenkpk ubah nyata,positive,0.6910416483879089,twitter
habis buat rapat ngebahas aplikasi,negative,0.7981032729148865,tiktok
tungu tungu egk abis pikir kawan apa egk yaa indonesia buat aplikasi kait kena pajak kayak anak bangsa cinta lebih hebat seblah,negative,0.811041533946991,tiktok
min cara dapetin bupot coretax bagaimana,neutral,0.9972227811813354,twitter
beliau tanya padahal tahu,negative,0.997599184513092,tiktok
rakabuming,neutral,0.9983102083206177,tiktok
aplikasi bangga pasu,positive,0.9982566237449646,tiktok
eror terus pdhl email telpon benar,neutral,0.9689124822616577,tiktok
min baik coretax khusus badan usaha tahun buku sept aug mesti lapor desember jangan kena padahal error sistem,negative,0.962298572063446,twitter
kaa mjb lewat web coretax djp yaa,neutral,0.99397212266922,twitter
bakal jadi kalau jadi sering maintenance website coretax ratus miliar jadi basic kaya gitu ada technologi kena vendor paling dri anggar,negative,0.993809163570404,twitter
dude like say kembang aplikasi aplikasi perintah korupsi kedok development like dude kinda wild,negative,0.43296223878860474,tiktok
tanggap bener bener bikin pingin lempar piring kaca kepala bos kalian enteng banget bilang coba kala kak coretax trilyunan kualitas adminnya tara website jual kaos oblong aduuhhh,negative,0.7996524572372437,twitter
benerr anak magang suka kena semprott orang grgr coretax mana grgr puasa,negative,0.9875075221061707,tiktok
wajib pajak negeri potong pajak hasil pasal sila kakak pasti terima informasi identitas sebut identitas sebut daftar npwp registrasi coretax tetap buat,neutral,0.9979798197746277,twitter
belio salah satu consultant coretax words,neutral,0.9432783126831055,twitter
min abis ngaktifin coretax pas pertama kali ngaktifin kode muncul email abis pas mau login kode kirim email klik reset kali kali mau kirim solusi min,negative,0.9973545074462891,twitter
mungkin bagi buat sedekah anak jabat,neutral,0.9218378067016602,tiktok
opung kretek kasih tahu,negative,0.9955249428749084,tiktok
info website coretax kapan pulih min pusing banget ngurus invoice kendala faktur pajak buat lewat coretax,neutral,0.9712623357772827,twitter
isi parah coretax,negative,0.9994093179702759,twitter
desain kok beres sampe sekarang,negative,0.997276246547699,tiktok
padahal pak nadiem nanya cara bikin aplikasi bener,negative,0.9953148365020752,tiktok
banyak markup,negative,0.9982061386108398,tiktok
hai kak kakak milik npwp sendiri bayar pphtb guna npwp tsb kakak laku validasi ssp tsb mandiri akses website coretax mulai januari validasi ssp atas pphtb,neutral,0.9963323473930359,twitter
jangan jangan tahu teknologia,negative,0.9983847141265869,tiktok
core tax pimpin siapa dana gede baik india,negative,0.9545128345489502,tiktok
cape bat,negative,0.9987961053848267,tiktok
samaaa bener,negative,0.9968838095664978,tiktok
hai kak kait notifikasi error coretax tindak kenan jenis wajib pajak kakak laku impersonate bukan lalu akun pic,neutral,0.8566441535949707,twitter
jawab template banget anak smp jawab nanya kalian basic laku bilang coretax rusak website rusak,negative,0.8069944381713867,twitter
web kyk gua daftar ptn,neutral,0.993124783039093,tiktok
bayangin harus pegawe ngurus sekarang direktur mesti turun tangan jadi mau gamau minta akun direktur,negative,0.9982578158378601,tiktok
cortex error pak,negative,0.9989864230155945,tiktok
iya ngitung bang kan trillion wkwkwk,negative,0.9901919364929199,tiktok
sdmnya rendah kasih uang banyak apa hasil tetap rendah banding balik sdm tinggi,negative,0.9954988360404968,tiktok
asem tenan jaman biyen mysql sak iki lali kabeh,positive,0.9916908740997314,tiktok
vendor menang banyak,positive,0.9926654696464539,tiktok
harap apa hasil seleksi tebak tebak kuis bang,neutral,0.9977287650108337,tiktok
jangan biar sehat selalu nitizen viral justice,negative,0.7835291028022766,tiktok
kisah usang tikus kantor,negative,0.9967657327651978,tiktok
kalau telat bayar pajak apa untung dpt fasilitas,negative,0.4947063624858856,tiktok
ngeluarin dana banyak buat coretax sistem siap tipikal orang orang kerja kontol,negative,0.99943608045578,twitter
buat aplikasi server jeblok,neutral,0.862930417060852,tiktok
kerja jam because kalau pagi coretax gabisa buka drpd kerja kelar yaaa udeh loyalitas batas anggar coretax nyusahin orang banyak nagih pajak nomer satu benerin website kaga bener bener duit,negative,0.9993388056755066,twitter
website anjjj,neutral,0.9902334213256836,tiktok
bang real,negative,0.967860758304596,tiktok
ngebuild aplikasi sampe buat gedung server sendiri bahkan ngebuat station server bagai daerah astagaaa terus btw coretax cloud hosting appsnya pake server sendiri nyewa server milik swasta lokal asing,negative,0.9859039187431335,tiktok
pokok jangan mau alih tetap kawal ruu tni cuma jadi alih topik soal topik soal ruu tni serame kasus kurang penting,negative,0.9842942953109741,tiktok
suka dapet delay tax client gara coretax wkwkwkwkw,positive,0.7984170913696289,twitter
korup,negative,0.9595974683761597,tiktok
tpu cpu baik chat harus chip sederhana diketawain elon musk dkk,negative,0.9971983432769775,tiktok
lahhh perintah sekarang harap penting indonesia hancur jabat jatah semua,negative,0.9981548190116882,tiktok
duit banyak buat studibanding sama rapat rapat,negative,0.6671286821365356,tiktok
pling doang budget pke claude pling buat apk tinggal nyalin,negative,0.732795774936676,tiktok
bagus website gratis,neutral,0.9660129547119141,tiktok
website error waktu upload harus gampang selesai jangan usik ada coretax,neutral,0.5439029932022095,twitter
perkara coretax doang bikin sakit kepala,negative,0.9964095950126648,twitter
kalau langkah pertama benar verify kok muncul tulis validasi valid tulis place birth padahal bnar sesuai,negative,0.9394734501838684,tiktok
mahal bukan cuma bayar system bang jabat ambil putus dapat bagi paling besar,negative,0.9975007176399231,tiktok
kualitas manusia bidang ampass,negative,0.6282500624656677,tiktok
coretax coretax tuju olah memang bagus jadi amp akses mana langsung website semua pas jalan nyata proyek eror paraaahh super downgrade sistem kalau turut gila tgl sgini eror nonstop,negative,0.9992274045944214,twitter
malah bilang kaga paham,negative,0.9991193413734436,tiktok
coba klik bang masuk,neutral,0.9891384243965149,tiktok
korban tipu coretax awal orang pajak download aplikasi coretax hati tipu,negative,0.9914382696151733,tiktok
koh kata jabat kelola project kaya naik drastis masa nyadar kpk,negative,0.9345566034317017,tiktok
jibaku daily sama sistem kemenkumham relate makan hari hari,negative,0.9920713305473328,tiktok
krj software agency biasa paksa live cepat soal duit proyek biar cepet bayar masalah bug sbnrnya agency tau,negative,0.9474558234214783,tiktok
bagaimana,negative,0.9915729761123657,tiktok
bagi password role akses drafter signer bikin kerja tim makin efisien swipe swipe pandu info lengkap kunjung laman pusdiklatpajak puspahati coretax pajak,neutral,0.9329558610916138,twitter
jangan dbasenya dmz alias kebukaaaaa,positive,0.9343375563621521,tiktok
pake auto scaling kali bang,negative,0.9593509435653687,tiktok
mau nanges,negative,0.8570502400398254,tiktok
ubah data email nomor telepon coretax laku lalu contact center telepon layan live chat panjang data daftar ubah sebut tervalidasi sistem,neutral,0.9931343793869019,twitter
erorrrrrrr terusssssssss,negative,0.9101488590240479,tiktok
sosialisasi coretax aparatur kuala kapuas laku registrasi lengkap,neutral,0.9987342953681946,twitter
mohon maaf mau tanya ganti djp bagaimana,neutral,0.9942865967750549,tiktok
luar nalar dana buat bikin sistem bapuk banget padahal sosialisasi coretax gunaaa,negative,0.9990823268890381,twitter
kunci aktivasi akun coretax amp kode otorisasi djp kawanpajak segera aman akses kunjung sekarang langkah penting mudah efisiensi seluruh administrasi paja mulai aktivasi akun hingga oleh,neutral,0.8976994156837463,twitter
kok nama sesuai,negative,0.9809957146644592,tiktok
siang kak alamat email sesuai awal buat npwp,neutral,0.9940903782844543,tiktok
males bayar ngurus pajak soal hak warga negara banyak penuh sama perintah,negative,0.9977554678916931,tiktok
dikibulin,negative,0.9984423518180847,tiktok
ngantri jam kantor pajak mau bantu bapak lapor susah banget esok balik kelar sampe sekarang,negative,0.996168315410614,tiktok
bantu,neutral,0.9987611770629883,tiktok
mau bikin npwp susah banget,negative,0.9979429841041565,tiktok
dirjen pajak mundur,neutral,0.8561601042747498,tiktok
berapa lama butuh waktu berapa lama buat migrasi data hah pikir capek bolak balik login coretax website kaya sampah nagih stp gercep gilir kaya gin minta cek kala,negative,0.9989432692527771,twitter
salah server kali bang,negative,0.990740180015564,tiktok
ogah error mulu,negative,0.9956538677215576,tiktok
besok pak pur klarifikasi beliau pernah liat hostname pake server,negative,0.8768245577812195,tiktok
buka coretax kyknya bia pencet karna memang pajak orang pribadi masukin nik kan biasa baca,neutral,0.62248295545578,twitter
sebentar kaji ulang,neutral,0.9927722811698914,tiktok
takut rekening jabat beres tahu bang gara coretax,negative,0.9965519905090332,tiktok
halo kawanpajak gubernur kalimantan timur rudy mas ajak seluruh kawanpajak segera aktivasi akun coretax djp kode otorisasi aktivasi akun coretax urus pajak makin relax cek pandu,neutral,0.9905189871788025,twitter
web coretax sempat dipake sosialisasi and after few failed login attempts once succeeded bareng ngomong alhamdulillah bukan lupa post siapa,negative,0.6180144548416138,twitter
buat faktur coretax sila pilih dpp nilai kode transaksi kemudian isi data kode nama satu harga satu kuantitas edit transaction lalu centang kotak dpp nilai dpp sila isi manual bagi dpp tks utri,neutral,0.9982706308364868,twitter
transparent and indonesia don along together cmon now,neutral,0.5837750434875488,tiktok
budget chatgpt data servernya renderingnya sampe segitu budget,negative,0.7113406658172607,tiktok
coretax apes tombol edit faktur ilang elahhhh tiap hari bikin kesel website,negative,0.9988875985145569,twitter
tim finance kantor ampe mau nyerah,positive,0.9640727639198303,tiktok
iyaa lah koh orang proyek program lunas makanya buat kek gitu wkwk,negative,0.9980347752571106,tiktok
bantu kak pakai coretax diarahin bantu langsung harga,neutral,0.9195181727409363,twitter
gusy website coretax memang sebosok yaa,negative,0.9976466298103333,twitter
nagih pajak elit kasih fasilitas pada syulit,neutral,0.5975763201713562,tiktok
temen pusing gegara coretax sampe gawe jam,negative,0.9983194470405579,tiktok
mending kpp ikut sosialiasi coretax dewasa banget tuh,neutral,0.7822956442832947,twitter
ruwet ruwet system baru ruwet faham jerit umkm struggling system lama waktu energy buang hanyak log system baru cortax ruwet,negative,0.999232292175293,tiktok
lapor pak purbaya bang,positive,0.9756066203117371,tiktok
hai kak sesuai pmk tahun coretax sendiri mulai laku tanggal januari masa pajak januari coretax laku lapor sertifikat guna website belum djp online kak tks fyah,neutral,0.9318282604217529,twitter
aplikasi eror mulu,negative,0.9979413151741028,tiktok
alas anynoumus programer lai urus perintah know your mind dude,negative,0.9920966625213623,tiktok
kocak kalau telat bayar error sistem tetep denda sedott terus duit,negative,0.9992037415504456,tiktok
korupsi lah bang masa tau,negative,0.9941860437393188,tiktok
perlu baik hahahaah,negative,0.9474999904632568,tiktok
makin sakit hati bayar pajak sial memang,negative,0.9995514750480652,tiktok
mau ngomong kasar lah,negative,0.9982327222824097,tiktok
kanwil djp papabrama laksana pojok pajak kantor menteri agama kabupaten biak numfor november layan beri liput aktivasi akun coretax kode otorisasi djp konsultasi layan paja,neutral,0.9986647367477417,twitter
tag woy,positive,0.9121955633163452,tiktok
