cleaned_text,sentiment,sentiment_score,source,text,date,rating
indikasi backend roadmap hargain bar coding lol,neutral,0.9986658096313475,tiktok,indikasi backend roadmap hargain bar coding lol,,
murah kali triliun biar gampang cepat kayaa,positive,0.8986762166023254,tiktok,murah kali triliun biar gampang cepat kayaa,,
"bagusnya punya menteri master it dan master ekonomi, banyak yang harus dibenahi karena masa lalu zaman jokowi, semua program pasti biaya tinggi hasil nihil, yang penting proyek jalan dan cuan untuk korupsi besar, masalah hasil tidak peduli",,,youtube,"Bagusnya punya menteri master IT dan master ekonomi, banyak yang harus dibenahi karena masa lalu zaman Jokowi, semua program pasti biaya tinggi hasil nihil, yang penting proyek jalan dan cuan untuk korupsi besar, masalah hasil tidak peduli",2025-11-04,
kpp pratama subulussalam ada sosialisasi wajib paja atas dana desa sekaligus bimbing teknis aplikasi coretax untuk instansi perintah desa badan usaha milik desa bumdes kec rundeng kota subulussalam kamis september,neutral,0.9978121519088744,twitter,kpp pratama subulussalam ada sosialisasi wajib paja atas dana desa sekaligus bimbing teknis aplikasi coretax untuk instansi perintah desa badan usaha milik desa bumdes kec rundeng kota subulussalam kamis september,,
npwp 16digit tapi di kolom djb cuma bisa 15digit dan pas di cek gagal karna npwp tidak sesuai.ini gimana app nya?,,,play_store,npwp 16digit tapi di kolom djb cuma bisa 15digit dan pas di cek gagal karna npwp tidak sesuai.ini gimana app nya?,2025-07-01 14:54:29,1.0
koh apa baru nyadar segala aplikasi perintah dikit ato manten toke tomcat,negative,0.9990586638450624,tiktok,koh apa baru nyadar segala aplikasi perintah dikit ato manten toke tomcat,,
email sesuai padahal email dpake lama lapor pajak,negative,0.9811936020851136,tiktok,email sesuai padahal email dpake lama lapor pajak,,
heran sama pimpin peka sama kacau coretax,negative,0.9990860223770142,tiktok,heran sama pimpin peka sama kacau coretax,,
"login aja ribet, aktivasi segala macem udah, mau lapor pajak aja dibikin ribet heran",,,play_store,"login aja ribet, aktivasi segala macem udah, mau lapor pajak aja dibikin ribet heran",2025-03-27 15:09:06,1.0
wajib pajak negeri potong pajak hasil pasal sila kakak pasti terima informasi identitas sebut identitas sebut daftar npwp registrasi coretax tetap buat,neutral,0.9979798197746276,twitter,wajib pajak negeri potong pajak hasil pasal sila kakak pasti terima informasi identitas sebut identitas sebut daftar npwp registrasi coretax tetap buat,,
izin tanya kak lapor pph pribadi pilih tahun kak henti tahun,negative,0.856138288974762,tiktok,izin tanya kak lapor pph pribadi pilih tahun kak henti tahun,,
bang lupa tambahin biaya study banding analisa rapat koordinasi biaya sosialisasi,negative,0.9264170527458192,tiktok,bang lupa tambahin biaya study banding analisa rapat koordinasi biaya sosialisasi,,
siang kak mau daftar coretax data email akses mau laku ubah data online bagaimana solusi lain mohon informasi terima kasih,neutral,0.9811346530914308,twitter,siang kak mau daftar coretax data email akses mau laku ubah data online bagaimana solusi lain mohon informasi terima kasih,,
kiat sukses aktivasi akun coretax amp kode otorisasi djp ayo kawanpajak ikut instagram live kpp pratama kisar bawa langsung suluh pajak kisar rabu november pukul wib,neutral,0.998655080795288,twitter,kiat sukses aktivasi akun coretax amp kode otorisasi djp ayo kawanpajak ikut instagram live kpp pratama kisar bawa langsung suluh pajak kisar rabu november pukul wib,,
"permohonan lupa efin selalu gagal, walaupun email dan yang lainnya benar. mohon tingkatkan lagi pelayanan dalam aplikasi atau perbaiki aplikasi",,,play_store,"Permohonan lupa Efin selalu gagal, walaupun email dan yang lainnya benar. Mohon tingkatkan lagi pelayanan dalam aplikasi atau perbaiki aplikasi",2025-02-18 02:23:16,1.0
kalau mau export versi baru download website cari template xml coretax sekarang,neutral,0.9982511401176452,twitter,kalau mau export versi baru download website cari template xml coretax sekarang,,
kpp pratama curup beri edukasi lapor tahun lalu coretax wajib pajak orang pribadi tempat aula kpp pratama curup selasa giat bimbing wajib pajak mengaktivasi akun coretax kode otorisasi djp,neutral,0.9987753033638,twitter,kpp pratama curup beri edukasi lapor tahun lalu coretax wajib pajak orang pribadi tempat aula kpp pratama curup selasa giat bimbing wajib pajak mengaktivasi akun coretax kode otorisasi djp,,
aplikasi aneh... udah berhasil ubah password... masih gak bisa loginnn... sampahh,,,play_store,Aplikasi aneh... Udah berhasil ubah password... Masih gak bisa loginnn... Sampahh,2025-03-10 06:55:13,1.0
bagaimana cara bilang langsung pak purbayanya,neutral,0.9893531799316406,tiktok,bagaimana cara bilang langsung pak purbayanya,,
hai kak mohon maaf atas ketidaknyamanannya informasi kakak buat billing jenis pajak apa kait buat billing tahun pajak coretax lampir tangkap layar kendala notifikasi kakak maksud,neutral,0.9459104537963868,twitter,hai kak mohon maaf atas ketidaknyamanannya informasi kakak buat billing jenis pajak apa kait buat billing tahun pajak coretax lampir tangkap layar kendala notifikasi kakak maksud,,
"udah di buatin akun dari kantor pajaknya giliran di masukin ke aplikasinya muncul tulisan akun tidak ada,kenapa?",,,play_store,"Udah di buatin akun dari kantor pajaknya giliran di masukin ke aplikasinya muncul tulisan akun tidak ada,kenapa?",2025-02-28 14:34:49,2.0
aplikasi error aplikasi error aplikasi error prok prok prok,negative,0.637937605381012,tiktok,aplikasi error aplikasi error aplikasi error prok prok prok,,
akses hrus pke quantum computer saking mevvahnya laman web,neutral,0.9631217122077942,tiktok,akses hrus pke quantum computer saking mevvahnya laman web,,
ingat situs resmi coretax djp cuma bukan pakai akhir com domain domain lain pasti kawanpajak selalu cek alamat situs akses kanal resmi djp bagi info teman biar tipu,neutral,0.970253586769104,twitter,ingat situs resmi coretax djp cuma bukan pakai akhir com domain domain lain pasti kawanpajak selalu cek alamat situs akses kanal resmi djp bagi info teman biar tipu,,
wow,positive,0.8565324544906616,tiktok,wow,,
gak guna !!!,,,play_store,Gak guna !!!,2025-05-23 14:53:21,1.0
percuma pake aplikasi kalo gk bisa daftar lewat aplikasi,,,play_store,Percuma pake aplikasi kalo GK bisa daftar lewat aplikasi,2025-01-09 13:42:02,1.0
nonton negara sendiri garuk garuk perut,negative,0.9989604949951172,tiktok,nonton negara sendiri garuk garuk perut,,
tmenjadi dana pribadi uang tutup mulut coretax,neutral,0.9978068470954896,tiktok,tmenjadi dana pribadi uang tutup mulut coretax,,
aplikasi ini manfaatnya apa ya ? bingung isinya gitu-gitu doang. kswp pake dipisah bikin ribet,,,play_store,Aplikasi ini manfaatnya apa ya ? Bingung isinya gitu-gitu doang. KSWP pake dipisah bikin ribet,2025-10-25 12:35:24,1.0
gak beres,,,play_store,gak beres,2025-03-21 09:36:09,1.0
kalau telat bayar pajak apa untung dpt fasilitas,negative,0.4947063624858856,tiktok,kalau telat bayar pajak apa untung dpt fasilitas,,
siap lapor bos pajak mau uji coba coretax,neutral,0.9824506640434264,twitter,siap lapor bos pajak mau uji coba coretax,,
bismillah alhamdulillah masya alloh laa quwwata illaa billaah barokalloh fiikum.segera di upgrade aplikasinya agar semakin mudah di akses,,,play_store,Bismillah Alhamdulillah Masya Alloh laa Quwwata Illaa Billaah Barokalloh fiikum.Segera di upgrade Aplikasinya agar semakin mudah di akses,2025-05-16 07:30:15,5.0
loadingnya lama bat ampunn,negative,0.999196469783783,tiktok,loadingnya lama bat ampunn,,
dana segitu buat aplikasi deepseek chatgpt,neutral,0.8542038202285767,tiktok,dana segitu buat aplikasi deepseek chatgpt,,
markup buat sapi perah,neutral,0.9910508394241332,tiktok,markup buat sapi perah,,
sangat bagus,,,play_store,sangat bagus,2025-09-12 10:19:22,5.0
lemott jugaa waduhh,negative,0.9953846335411072,tiktok,lemott jugaa waduhh,,
"aplikasinya bener-bener jelek banget,udh klik menu,mau login aja susah sekali udh memasukan nik/npwp dan password tetap aja salah,ini aplikasinya error terus, sebenarnya aplikasin ini bisa membantu masyarakatnya engak sih kok error terus menerus!!!",,,play_store,"aplikasinya bener-bener jelek banget,udh klik menu,mau login aja susah sekali udh memasukan Nik/NPWP dan password tetap aja salah,ini aplikasinya error terus, sebenarnya aplikasin ini bisa membantu masyarakatnya engak sih kok error terus menerus!!!",2025-05-06 14:17:57,1.0
"mention pak purbaya, bang. keknya lu, pak sandika galih wpu, pak onno, bang arianto sama si aji harus turun keknya.",,,youtube,"Mention Pak Purbaya, Bang. Keknya Lu, Pak Sandika Galih WPU, Pak Onno, Bang Arianto sama si Aji harus turun keknya.",2025-11-04,
cukup,,,play_store,cukup,2025-03-23 22:30:11,5.0
kaget bang indonesia biasa banyak masuk kantong,negative,0.9827773571014404,tiktok,kaget bang indonesia biasa banyak masuk kantong,,
"mengajukan lupa efin, sudah ngisi syarat2nya, katanya dikirim lewat email, tapi sampai sekarang nggak ada email masuk. chat lewat live chat juga respon bertele2. mau tertib kok susah amat.",,,play_store,"Mengajukan lupa EFIN, sudah ngisi syarat2nya, katanya dikirim lewat email, tapi sampai sekarang nggak ada email masuk. Chat lewat Live Chat juga respon bertele2. Mau tertib kok susah amat.",2025-02-05 01:28:17,1.0
coretax website babi akses jam kerja kena traffic akses tengah malem error mau apasih kocak,negative,0.9993531107902528,twitter,coretax website babi akses jam kerja kena traffic akses tengah malem error mau apasih kocak,,
jangan proyek cortex sama proyek ktp,negative,0.9948315024375916,tiktok,jangan proyek cortex sama proyek ktp,,
siang admin laku proses restitusi terang kasus selesai tanggal hari kembali dana pihak coretax djp rekening kira kira berapa lama proses transfer terimakasih,negative,0.6349664926528931,twitter,siang admin laku proses restitusi terang kasus selesai tanggal hari kembali dana pihak coretax djp rekening kira kira berapa lama proses transfer terimakasih,,
aplikasi gak guna,,,play_store,Aplikasi gak guna,2025-01-12 00:21:23,1.0
coba buka website laknat coretax apa malas,negative,0.9988320469856262,twitter,coba buka website laknat coretax apa malas,,
besok langsung dpt surat kpp buat periksa pajak,neutral,0.4889885187149048,tiktok,besok langsung dpt surat kpp buat periksa pajak,,
biaya baik butuh tambah koh,neutral,0.9795795679092408,tiktok,biaya baik butuh tambah koh,,
"bang suaranya kok ilang2an sih, suaranya suka ketutup sama backsound",,,youtube,"bang suaranya kok ilang2an sih, suaranya suka ketutup sama backsound",2025-11-04,
asliiiiii mempersulittttttttt hidup coretax,negative,0.9993394017219543,tiktok,asliiiiii mempersulittttttttt hidup coretax,,
aplikasi masalah gila perintah,negative,0.9988835453987122,tiktok,aplikasi masalah gila perintah,,
nah begini cek balance gampang ngomong kan pak,neutral,0.836669385433197,tiktok,nah begini cek balance gampang ngomong kan pak,,
"otp sangat lambat, mohon diperbaiki server kunonya",,,play_store,"OTP sangat lambat, mohon diperbaiki server kunonya",2025-02-25 02:27:16,2.0
apabila sesuai nama penandatanganan tidakmuncul sila aju minta kode otorisasi sertifikat elektronik lalu coretax orang pribadi wakil badan sebut kak alami kendala,neutral,0.9933398365974426,twitter,apabila sesuai nama penandatanganan tidakmuncul sila aju minta kode otorisasi sertifikat elektronik lalu coretax orang pribadi wakil badan sebut kak alami kendala,,
terlalu jauh lihat looo depan mata orang hebat,negative,0.9605820178985596,tiktok,terlalu jauh lihat looo depan mata orang hebat,,
apk payah sulit banget buat acc aja,,,play_store,apk payah sulit banget buat ACC aja,2025-02-09 14:13:05,1.0
"ga guna, ribet, aplikasi ga jelas",,,play_store,"ga guna, ribet, aplikasi ga jelas",2025-03-19 02:13:43,1.0
"text yang kamu tulis besar kecepatan hilangnya bro, bikin balik cek kamu nulis apa barusan.",,,youtube,"Text yang kamu tulis BESAR kecepatan hilangNYA Bro, bikin balik cek kamu nulis apa barusan.",2025-11-04,
tebak berapa sampe vendor masalah,negative,0.9978394508361816,tiktok,tebak berapa sampe vendor masalah,,
"saya mau bikin npwp kenapa terhalang sama pihak ketiga terus ya, selalu di masalahkan validasi pekerjaan maksudnya apa si indonesia",,,play_store,"saya mau bikin NPWP kenapa terhalang sama pihak ketiga terus ya, selalu di masalahkan validasi pekerjaan maksudnya apa si Indonesia",2025-07-03 01:16:12,1.0
baik pegawai,positive,0.9425533413887024,tiktok,baik pegawai,,
dalam lah bang wkwkwkwkw,positive,0.901481568813324,tiktok,dalam lah bang wkwkwkwkw,,
coretax anjjjjjjj cape banget gakelar benerin website djp akhhhh,negative,0.9988694787025452,twitter,coretax anjjjjjjj cape banget gakelar benerin website djp akhhhh,,
hai kak maksud guna npwp buat bukti potong pph pasal iya guna npwp temporary tin guna dasar lihat laman ikut,neutral,0.992786943912506,twitter,hai kak maksud guna npwp buat bukti potong pph pasal iya guna npwp temporary tin guna dasar lihat laman ikut,,
mantap,,,play_store,mantap,2025-03-26 02:09:43,5.0
ready offline ditiadain kan aneh,negative,0.9961462020874025,tiktok,ready offline ditiadain kan aneh,,
programmer gaji cuman sini gatau kalau perintah brapa,negative,0.9974371194839478,tiktok,programmer gaji cuman sini gatau kalau perintah brapa,,
sampah ...,,,play_store,Sampah ...,2025-07-01 12:18:17,1.0
jam malem baru lancar koohh,positive,0.9945127964019777,tiktok,jam malem baru lancar koohh,,
asli guys yaa,positive,0.9938583970069884,tiktok,asli guys yaa,,
gua emosi banget input data ilang mana puasa siang siang nginputx,negative,0.9983587861061096,tiktok,gua emosi banget input data ilang mana puasa siang siang nginputx,,
mulai lapor bayar update data laku coretax aktivasi akun coretax registrasi djp sekarang biar urus pajak makin tenang,neutral,0.9920743703842164,twitter,mulai lapor bayar update data laku coretax aktivasi akun coretax registrasi djp sekarang biar urus pajak makin tenang,,
tangkap layar edar sebut sama sekali asal komputer milik djp khusus server coretax djp jadi jangan khawatir kawanpajak manfaat sistem coretax urus paja jadi lebih relax,positive,0.8653645515441895,twitter,tangkap layar edar sebut sama sekali asal komputer milik djp khusus server coretax djp jadi jangan khawatir kawanpajak manfaat sistem coretax urus paja jadi lebih relax,,
aplikasi tolollllll mau ganti pw aj susah bener taiii korupis mulu anjg,,,play_store,aplikasi tolollllll mau ganti pw aj susah bener taiii korupis mulu anjg,2025-09-17 23:13:54,1.0
"so sibuk lu, pelayanan ampas",,,play_store,"SO SIBUK LU, PELAYANAN AMPAS",2025-03-03 03:38:07,1.0
sila kakak laku hapus atas konsep unifikasi tsb lebih kemudian logout coretax clear cache amp cookies browser guna private browser kemudian login coretax buat ulang konsep unfikasi maksud tks iana,neutral,0.982921838760376,twitter,sila kakak laku hapus atas konsep unifikasi tsb lebih kemudian logout coretax clear cache amp cookies browser guna private browser kemudian login coretax buat ulang konsep unfikasi maksud tks iana,,
website anjjj,neutral,0.9902334213256836,tiktok,website anjjj,,
gatau jir cara bikin npwp coretax gagal mulu,negative,0.9954842329025269,twitter,gatau jir cara bikin npwp coretax gagal mulu,,
cek informasi lebih lanjut pajakkitauntukkita apbnkita pajakkuatindonesiasejahtera coretax,positive,0.99154132604599,twitter,cek informasi lebih lanjut pajakkitauntukkita apbnkita pajakkuatindonesiasejahtera coretax,,
serius sri mulyani aman kpk,neutral,0.9839048981666564,tiktok,serius sri mulyani aman kpk,,
jadi salah jadi salah jadi salah prok prok prok,negative,0.9722237586975098,tiktok,jadi salah jadi salah jadi salah prok prok prok,,
tidak membantu,,,play_store,Tidak membantu,2025-02-05 07:41:39,1.0
habis duit negara atur ama yah,negative,0.9988774657249452,tiktok,habis duit negara atur ama yah,,
bang review web dpr,neutral,0.9976850748062134,tiktok,bang review web dpr,,
"apk apa ini cok, login aja gabisa",,,play_store,"apk apa ini cok, login aja gabisa",2025-02-21 09:57:46,1.0
"minta tolong berbagi informasi, ada yang cht mengatas namakan dpj bahwa saya mendapatkan bantuan umkm, contoh cht wa ""dengan hormat, kami ingin menginformasikan bahwa anda terdaftar sebagai penerima bantuan langsung tunai (blt) umkm dari kementerian koperasi dan direktorat jenderal pajak. setelah informasi data diri lanjut dengan cht wa kementerian koperasi dan ukm memberikan blt umkm dengan dana berjumlah rp. 7.200.000 yang sasarannya para pengusaha mikro yang akan direalisasikan di bulan 2",,,play_store,"Minta tolong berbagi informasi, ada yang cht mengatas namakan dpj bahwa saya mendapatkan bantuan UMKM, contoh cht WA ""Dengan hormat, Kami ingin menginformasikan bahwa Anda terdaftar sebagai penerima Bantuan Langsung Tunai (BLT) UMKM dari Kementerian Koperasi Dan Direktorat Jenderal Pajak. Setelah informasi data diri lanjut dengan cht WA Kementerian Koperasi dan UKM memberikan BLT UMKM dengan dana berjumlah Rp. 7.200.000 yang sasarannya para pengusaha mikro yang akan direalisasikan di bulan 2",2025-02-09 12:18:24,3.0
coretax trending isi sumpah serapah memang ngeselin banget jirrrr stress masuk website,negative,0.9994305968284608,twitter,coretax trending isi sumpah serapah memang ngeselin banget jirrrr stress masuk website,,
birokrasi berbelit2,,,play_store,birokrasi berbelit2,2025-02-27 03:11:48,1.0
paling miliar utuk buat apk lebih buat,negative,0.9621090888977052,tiktok,paling miliar utuk buat apk lebih buat,,
hari bikin loading mulu tiap klik buat faktur pas masuk error awal kirain sinyal salah nyata sama,negative,0.9946664571762084,tiktok,hari bikin loading mulu tiap klik buat faktur pas masuk error awal kirain sinyal salah nyata sama,,
beli hosting domain hostinger kaya,neutral,0.9509636163711548,tiktok,beli hosting domain hostinger kaya,,
mending server rdp custom,negative,0.9960825443267822,tiktok,mending server rdp custom,,
min mohon informasi maintenance website coretax kira kira kapan sejak tanggal september upload faktur maupun lapor mohon arah solusi,neutral,0.819811999797821,twitter,min mohon informasi maintenance website coretax kira kira kapan sejak tanggal september upload faktur maupun lapor mohon arah solusi,,
ga bisa diakses sama sekali,,,play_store,Ga bisa diakses sama sekali,2025-01-04 12:45:29,1.0
heran tuhh case orang pajak pdhl bagi suluh lohh sama orang pajak distribusi informasi coretax msih seluruh aplg distribusi warga indonesia kocak,negative,0.9687609672546388,tiktok,heran tuhh case orang pajak pdhl bagi suluh lohh sama orang pajak distribusi informasi coretax msih seluruh aplg distribusi warga indonesia kocak,,
akses coretax sila kakak laku ikut laku clear cache cookies browser guna private incognito window guna browser jaring coba kala,neutral,0.9952630996704102,twitter,akses coretax sila kakak laku ikut laku clear cache cookies browser guna private incognito window guna browser jaring coba kala,,
"kerjaan mentri dan pejabat kan emang dimarahin rakyat, di protes di kritik. kalo rakyatnya suru bantu mikir juga, ngapain orang jadi pejabat cooyyy. ibarat lu wni dipaksa suru bayar pajak ini itu, hak lu tu ya comment pendapat kritik. ini pak pur yang bagus, masi kena kritik kan dan masukan, apalagi yang beneran bodoohh wkwkwkwkwk",,,youtube,"Kerjaan mentri dan pejabat kan emang dimarahin rakyat, di protes di kritik. Kalo rakyatnya suru bantu mikir juga, ngapain orang jadi pejabat cooyyy. Ibarat lu WNI dipaksa suru bayar pajak ini itu, hak lu tu ya comment pendapat kritik.

ini pak pur yang bagus, masi kena kritik kan dan masukan, APALAGI YANG BENERAN BODOOHH WKWKWKWKWK",2025-11-11,
mau laporan spt saja susahnya minta ampun,,,play_store,Mau laporan SPT saja susahnya minta ampun,2025-01-30 12:14:54,1.0
gmna bilang,neutral,0.9638867378234864,tiktok,gmna bilang,,
emggak sesderhana,negative,0.9988412261009216,tiktok,emggak sesderhana,,
iya coretax payah banget,negative,0.9993820190429688,tiktok,iya coretax payah banget,,
usut apa benar korupsi dalam sampek semua komplain,negative,0.9989845156669616,tiktok,usut apa benar korupsi dalam sampek semua komplain,,
tanya lanjut anggar kan realisasi kan brp lalu sisa yaa,negative,0.9898566007614136,tiktok,tanya lanjut anggar kan realisasi kan brp lalu sisa yaa,,
"aplikasi ini tidak membantu sama sekali, anda akan diarahkan ke kantor pajak",,,play_store,"Aplikasi ini tidak membantu sama sekali, anda akan diarahkan ke kantor pajak",2025-03-17 07:19:48,1.0
ga di web / aplikasi mau lapor pajak aja susah amat! udah login pake akun terdaftar malah invalid eror! kenapa sih kalian pemerintah selalu nyusahin rakyat,,,play_store,Ga di web / aplikasi mau lapor pajak aja susah amat! udah login pake akun terdaftar malah invalid eror! kenapa sih kalian pemerintah selalu nyusahin rakyat,2025-09-09 13:13:12,1.0
kan gosipnya kmaren di korupsi ini coretax. kpk gk berani up nih,,,youtube,"kan gosipnya kmaren di KORUPSI ini CORETAX. 

KPK gk berani up nih",2025-11-04,
jabat bukan orang ahli tepat,negative,0.9992392063140868,tiktok,jabat bukan orang ahli tepat,,
"gara-gara apk ini banyak kasus penipuan yang mengatasnamakan dari kantor pajak sampai"" semuanya data di curi dari hp. nik ktp , no wa di sadap, foto ktp foto kk di curi, minta no rekening. jadi di ingat ya tmn' kalau ada yng nelpon no tidak di kenal trus minta install m pajak jangan ya kalau gak mau saldo rekening ke bobolan. sekali lagi jangan ya 👍👍",,,play_store,"gara-gara APK ini banyak kasus penipuan yang mengatasnamakan dari kantor pajak sampai"" semuanya data di curi dari HP. NIK ktp , no WA di sadap, foto KTP foto kk di curi, minta no rekening. jadi di ingat ya tmn' kalau ada yng nelpon no tidak di kenal trus minta install M pajak jangan ya kalau gak mau saldo rekening ke bobolan. sekali lagi jangan ya 👍👍",2025-07-23 13:42:47,5.0
padahal timnya banyak lo itu parah sih,,,youtube,Padahal Timnya Banyak lo itu parah sih,2025-11-04,
riallllllll mending gelap pajak,negative,0.9991082549095154,tiktok,riallllllll mending gelap pajak,,
kalau biaya dikit lak korup,negative,0.990345299243927,tiktok,kalau biaya dikit lak korup,,
nah anak bangsa cerdas pakai vendor luar padahal anak bangsa tuh,negative,0.9699690937995912,tiktok,nah anak bangsa cerdas pakai vendor luar padahal anak bangsa tuh,,
dapat dokumen pdf kirim email bps surat terbit akun wajib pajak surat terbit akun beri password akun login coretax,neutral,0.9982020854949952,twitter,dapat dokumen pdf kirim email bps surat terbit akun wajib pajak surat terbit akun beri password akun login coretax,,
sabar banget gua nunggu dana kompensasi coretax,positive,0.510958731174469,twitter,sabar banget gua nunggu dana kompensasi coretax,,
kendala bagi otp email otp sms verifikasi alamat tanda alamat geometris coretax langsung nomor bio yaa biar fast respon npwp coretax nib zonauang,neutral,0.9974527955055236,twitter,kendala bagi otp email otp sms verifikasi alamat tanda alamat geometris coretax langsung nomor bio yaa biar fast respon npwp coretax nib zonauang,,
ngapain mudah kalau sulit,negative,0.99860942363739,tiktok,ngapain mudah kalau sulit,,
kagak kaget kalau indonesia kaburajadulu,negative,0.9928901195526124,tiktok,kagak kaget kalau indonesia kaburajadulu,,
dana pemerintah dipakai sama boomer hasilnya gini amat,,,play_store,dana pemerintah dipakai sama boomer hasilnya gini amat,2025-09-19 12:49:28,1.0
asem tenan jaman biyen mysql sak iki lali kabeh,positive,0.9916908740997314,tiktok,asem tenan jaman biyen mysql sak iki lali kabeh,,
guna sistem coretax djp lindung data paja seluruh wajib pajak sistem coretax tetap aman akses pihak pihak hak jangan khawatir kawanpajak manfaat sistem coretax urus paja jadi lebih relax,positive,0.9534523487091064,twitter,guna sistem coretax djp lindung data paja seluruh wajib pajak sistem coretax tetap aman akses pihak pihak hak jangan khawatir kawanpajak manfaat sistem coretax urus paja jadi lebih relax,,
"mungkin terbatas kemampuan cdnnya, karena data negara",,,youtube,"mungkin terbatas kemampuan CDNnya, karena data negara",2025-11-04,
kembali djp online,negative,0.9905521869659424,tiktok,kembali djp online,,
nyerah nyerah muter terusssssss coretax,negative,0.9992997646331788,tiktok,nyerah nyerah muter terusssssss coretax,,
belum tentu lg dapetnya 1.3t..byk dipreman paling 10m..,,,youtube,Belum tentu LG dapetnya 1.3T..byk dipreman paling 10M..,2025-11-04,
jabat makin kaya,negative,0.9863561391830444,tiktok,jabat makin kaya,,
foto diektp suruh foto ngurus dokumen instansi kayak senua instansi percaya foto dukcapil,negative,0.9966713786125184,tiktok,foto diektp suruh foto ngurus dokumen instansi kayak senua instansi percaya foto dukcapil,,
"ini paling vendor lg udah muak banget dengan cara kerja orang-orang kemenkue makanya proyek nggak ada progress yang signifikan. jujur udah alergi lah kerja sama orang pemerintah, kebanyakan basa basi yang ujungnya wani piro.",,,youtube,"Ini paling vendor LG udah muak banget dengan cara kerja orang-orang Kemenkue makanya proyek nggak ada progress yang signifikan. Jujur udah alergi lah kerja sama orang Pemerintah, kebanyakan basa basi yang ujungnya wani piro.",2025-11-04,
tag pak purbaya,positive,0.8919541835784912,tiktok,tag pak purbaya,,
mau bayar susah gara coretax sampah kalian katany ngabisin dana sampe hari fungsi balik pake program lama wkwk,negative,0.9976490139961244,twitter,mau bayar susah gara coretax sampah kalian katany ngabisin dana sampe hari fungsi balik pake program lama wkwk,,
"1,3 t dapetnya sampah kaya gitu emang negara ini gokil banget negara lucu",,,youtube,"1,3 T  dapetnya sampah kaya gitu emang negara ini gokil banget negara lucu",2025-11-04,
susah banget kak padahal sesuai sama video tpi selalu gagal,negative,0.9993417859077454,tiktok,susah banget kak padahal sesuai sama video tpi selalu gagal,,
hai kak tata cara kredit ppn kms coretax ikut klik create from payments menu dokumen pajak masuk masuk masa pajak tahun pajak kemudian klik buat,neutral,0.9983370304107666,twitter,hai kak tata cara kredit ppn kms coretax ikut klik create from payments menu dokumen pajak masuk masuk masa pajak tahun pajak kemudian klik buat,,
"gak guna, kalo. mau buat aplikasi yg niat, bisa mempermudah aksesnya untuk login dan lain sebaginya, apk dan link sama saja susah untuk diakses",,,play_store,"Gak guna, kalo. Mau buat aplikasi yg niat, bisa mempermudah aksesnya untuk login dan lain sebaginya, apk dan link sama saja susah untuk diakses",2025-01-03 03:12:30,1.0
authorization😊❤,,,youtube,Authorization😊❤,2025-11-04,
wkwk berani ngeaudit aplikasi coretax sampe,negative,0.9920724034309388,tiktok,wkwk berani ngeaudit aplikasi coretax sampe,,
sumpah aplikasi sistem orang pajak semua ngeselinnnn mau bayar pajak lhooooo,negative,0.9991037249565125,tiktok,sumpah aplikasi sistem orang pajak semua ngeselinnnn mau bayar pajak lhooooo,,
kalau lpor pajak pake djp apa coretax,neutral,0.9982612729072572,tiktok,kalau lpor pajak pake djp apa coretax,,
halo kak mau tanya website coretax hari memang eror kak,negative,0.9446942210197448,twitter,halo kak mau tanya website coretax hari memang eror kak,,
akses,neutral,0.9954171180725098,tiktok,akses,,
bukan maksud bagaimana aplikasi kelas coretax butuh dana sampe itu amburadul sistem mirip deepseek coba butuh berapa puluh itu jamin bakal amburadul,negative,0.9984422326087952,twitter,bukan maksud bagaimana aplikasi kelas coretax butuh dana sampe itu amburadul sistem mirip deepseek coba butuh berapa puluh itu jamin bakal amburadul,,
jabat perintah sibuk banget bikin tepuk tepuk giniaaann untung,negative,0.9991809725761414,tiktok,jabat perintah sibuk banget bikin tepuk tepuk giniaaann untung,,
tebak reaksi purbaya,neutral,0.45596843957901,tiktok,tebak reaksi purbaya,,
kalau pake coretax lama arti dana buat bikin aplikasi baru kembali dongg kalau apa masuk pasal korupsi,negative,0.9583532810211182,twitter,kalau pake coretax lama arti dana buat bikin aplikasi baru kembali dongg kalau apa masuk pasal korupsi,,
sok asik banget ajak,positive,0.9948033690452576,tiktok,sok asik banget ajak,,
cns,positive,0.4639389514923095,tiktok,cns,,
mantab,,,play_store,mantab,2025-05-02 09:50:51,5.0
riwil,neutral,0.9103618264198304,tiktok,riwil,,
aplikasi ga guna..,,,play_store,Aplikasi ga guna..,2025-02-24 18:47:53,1.0
ok,,,play_store,ok,2025-08-16 00:09:08,5.0
hai kak kakak maksud dokumen pajak masuk upa pib iya kredit pib cek prepopulated coretax menu dokumen pajak masuk pilih create from interface,neutral,0.9583149552345276,twitter,hai kak kakak maksud dokumen pajak masuk upa pib iya kredit pib cek prepopulated coretax menu dokumen pajak masuk pilih create from interface,,
ayo mas david bantu pak purbaya,,,youtube,Ayo mas david bantu pak purbaya,2025-11-04,
bagus,,,play_store,Bagus,2025-02-11 10:27:25,4.0
kalau mau masuk kesini registrasi akun djp pajak kak,neutral,0.9976848363876344,tiktok,kalau mau masuk kesini registrasi akun djp pajak kak,,
lumayan rame jadi berita,positive,0.931556224822998,tiktok,lumayan rame jadi berita,,
capek banget banggg,negative,0.8889338970184326,tiktok,capek banget banggg,,
g bisa dipakai,,,play_store,G bisa dipakai,2025-01-08 02:18:11,1.0
